id_komentar,author_name,updated_at,text,text_clean
UgxiNLpf6oyzNT7v78B4AaABAg,@miftachussurur7556,2025-05-17 14:37:40+00:00,Ya emang harus begitu pejabat berlomba buat baik ser mendapat nama baik... Buruknya ya jurnalis 😢 tugasnya😂,ya pejabat berlomba ser nama buruknya ya jurnalis tugasnya
UgzOkflJ6f9TPcZIxOB4AaABAg,@thinaadjie2429,2025-05-17 14:37:36+00:00,Diakhir bang stefan menutup dgn sempurna  acara bocor alu. Semoga rakyat semakin cerdas dalam memilih pemimpin,diakhir bang stefan menutup sempurna acara bocor semoga rakyat cerdas memilih pemimpin
UgwWuJnshM1njyAnuwl4AaABAg,@dedeanginn5922,2025-05-17 14:37:34+00:00,"KDM bukan pencitraan. 
.
Banyak orang2 yg dibantu sama beliau.",kdm pencitraan orang dibantu beliau
UgypNkxR0_u1uOulFmZ4AaABAg,@gravelostudio3206,2025-05-17 14:37:32+00:00,tempe,tempe
Ugxe9qF3nEELQIEzSFF4AaABAg,@zfn99,2025-05-17 14:37:17+00:00,"Mengagumi boleh. Hati Hati itu perlu
Gitu kan maksudnya",mengagumi hati hati maksudnya
UgzUtsY1Ip5iBVX6vTh4AaABAg,@TroniHarris,2025-05-17 14:37:05+00:00,Tetap anis sampai kapanpun tak tergoyahkan oleh para pejabat pembohong rakyat,anis tergoyahkan pejabat pembohong rakyat
Ugwi79qvFywK7BZH13J4AaABAg,@ahmadmatin147,2025-05-17 14:36:34+00:00,"Larakter KDM konsisten memperhatikan lingkungan, peduli pada masyarakat miskin menghargai kerja dan kemandirian serta berbudaya dan membawa karakter dan nilai2 KASUNDAAN ..... beda jauh dg jokowi yg viral dg tampang keluguan dan kesederhanaan terkesan polos tapi ahli strategi oplos2an",larakter kdm konsisten memperhatikan lingkungan peduli masyarakat miskin menghargai kerja kemandirian berbudaya membawa karakter nilai kasundaan beda jokowi viral tampang keluguan kesederhanaan terkesan polos ahli strategi oplos an
UgylhWXd2b__X-txEsJ4AaABAg,@menggapaiharapan7792,2025-05-17 14:36:04+00:00,Sebetulnya ada misi tempo juga untuk intervensi ke politik indonesia lewat berita2nya...,misi tempo intervensi politik indonesia berita nya
UgwQKZRh_k7VXSMlsTR4AaABAg,@rinadewichandrakirana,2025-05-17 14:35:45+00:00,Saya tidak terkesima Jokowi 😀😀😀,terkesima jokowi
UgxT9wQi7jq0LLXKXVh4AaABAg,@firmansuryadibaskoro,2025-05-17 14:35:43+00:00,Hahahaha tempo antek2 partai banteng yang komentar buzzerr gak suka KLO KDM naik 😂😂😂,hahahaha tempo antek partai banteng komentar buzzerr suka kalo kdm
UgwxlqGB4qZpoHYzmCh4AaABAg,@ibnuhidayat8604,2025-05-17 14:35:36+00:00,"msh blm kapoookk dgn pencitraan??!!

ternyata rakyat mmg butuh ilmu lbh untuk melihat isi, bukan kulit. 😂😂😂",kapokk pencitraan rakyat butuh ilmu isi kulit
Ugx_zoqC1a1_ZVqCz814AaABAg,@rinadewichandrakirana,2025-05-17 14:35:27+00:00,Pencitraannya 😀dimulai 2003 - 2008 - 2013 - 2018 sebelum YouTube - YouTube an 😀,pencitraannya youtube youtube an
UgwKQcYTRBOVBj7rkYt4AaABAg,@HarisPoerwadi,2025-05-17 14:35:13+00:00,"Politik itu pencitraaan harus dan itu sah sah saja setiap politikus juga melakukan, biarkan saja rakyat yang menilai..",politik pencitran sah sah politikus biarkan rakyat menilai
Ugw7yU-jIuXKXiC71ft4AaABAg,@johanessilaen3339,2025-05-17 14:34:28+00:00,Cerdas & jeli menilai memilih...jangan sampe muncul lagi mulyono jilid 2,cerdas jeli menilai memilih muncul mulyono jilid
UgwsGtpDILFlVCtueo54AaABAg,@dwiatnisetyowati2417,2025-05-17 14:34:14+00:00,Mungkin memang si KDM itu titisan atau reinkarnasinya prabu Siliwangi 😂,sih kdm titisan reinkarnasinya prabu siliwangi
UgxtTPkckT1WJzOXcgl4AaABAg,@anrds5672,2025-05-17 14:33:55+00:00,"Lebih baik masing masing mencari jejak digital kdm 10th yg lalu...baru pd komen
kalau aq mengikuti kdm sejak wakil bupati.
kdm  kreator dermawan.💡💡",mencari jejak digital kdm komen mengikuti kdm wakil bupati kdm kreator dermawan
UgzsKeW4lQ8024rxyAh4AaABAg,@kunkodi4409,2025-05-17 14:33:53+00:00,"KDM buat branding 2029 makanya sibuk postingan, mirip2 wiwi dl yg kenyataannya penuh dgn ngibul. Politik pakai ngibul ancurlah negeri.awal2 cmn ngutamain citra selanjutnya jd budak oligarqi.",kdm branding sibuk postingan wiwi kenyataannya penuh ngibul politik pakai ngibul ancurlah negeri cuman ngutamain citra budak oligarqi
UgwUU_V3RXGt1NtWrC94AaABAg,@aprilinaprastari453,2025-05-17 14:33:52+00:00,"Sebagai rakyat, harus lebih kritis, tidak mudah terpukau. Kita harus lebih banyak belajar dari pengalaman",rakyat kritis mudah terpukau belajar pengalaman
UgwSnF9xaiUyOEujGeh4AaABAg,@winsart206,2025-05-17 14:33:49+00:00,setuju harusnya susun perda melibatkan struktural jangan sendirian berat,setuju susun perda melibatkan struktural berat
UgyVbu789t_FHW1lFEN4AaABAg,@ilhamnurhasan93,2025-05-17 14:33:32+00:00,😂jurnalis tempo bingung Jdi kurang kerjaan yaa...? Maju terus KDM gubernur jawa barat bapa aing.,jurnalis tempo bingung pekerjaan ya maju kdm gubernur jawa barat bapa aing
Ugw8tmesXaL0ioFAnk14AaABAg,@jelloyoseph,2025-05-17 14:33:23+00:00,KDM menggunakan pola blusukan seperti mas mas yg sebelumnya,kdm pola blusukan mas mas
UgynJcg8k9poJJBLN8h4AaABAg,@eviyuliani3764,2025-05-17 14:33:03+00:00,"Sebagai eks kader hmi gua ga bangga dgn politik"" hmi",eks kader hmi gua bangga politik hmi
UgxESqfB44Ak3gyyNmp4AaABAg,@urangmanggar,2025-05-17 14:32:39+00:00,"KDM pastinya akan maju terus dengan gaya kepemimpinannya, karena keresahan hati dengan kondisi jabar yg sudah akut, perlu cepatnya mengambil keputusan yg berdampak panjang, dengan didukung kemampuan dana.
Kebanyakan diskusi dgn permasalahan yg sama dan solusi datar sudah tidak menarik lagi bagi KDM.",kdm pastinya maju gaya kepemimpinannya keresahan hati kondisi jabar akut cepatnya mengambil keputusan berdampak didukung kemampuan dana kebanyakan diskusi permasalahan solusi datar menarik kdm
Ugyx_wu7MPAzZU3saWF4AaABAg,@muhamstronk,2025-05-17 14:32:20+00:00,TEMPO Coba survei/reset dulu ke barak kegiatan nya seperti apa baru di simpulkan..,tempo coba survei reset barak kegiatan nya simpulkan
Ugwnp9vYsNJDfalAb7d4AaABAg,@nafizmuhammad8767,2025-05-17 14:32:18+00:00,"17:28,,,Fitnah ,,kita tau siapa yg di sukai rakyat",fitnah tau sukai rakyat
UgyMo3vjOzB2gTbaApN4AaABAg,@intankarabatak8679,2025-05-17 14:31:45+00:00,"KDM beda dg jokowi, KDM bnr2 memanfaatkan medsos untuk kepentingan  sosial n politiknya, tapi ada manfaat nyata, alih2 cm nyemplung got . Tapi untuk RI1. masih belum lah, ntar2 jatuhnya petugas partai jilid 2.",kdm beda jokowi kdm memanfaatkan medsos kepentingan sosial n politiknya manfaat nyata alih nyemplung got ri entar jatuhnya petugas partai jilid
UgzgsEa_JJL2bw8CaWl4AaABAg,@LautBiru-x1e,2025-05-17 14:31:43+00:00,"Kemarin habis meeting kdm sama aguan 😂😂
Kerja nya harus di syuting dulu ini kdm",kemarin habis meeting kdm aguan kerja nya syuting kdm
UgyPwMqYH0jZoCNpKiB4AaABAg,@zokgaminglx7497,2025-05-17 14:31:37+00:00,Ad pemimpin bagus di nyinyirin...maunya apa sih..?,pemimpin bagus nyinyir maunya sih
UgyxfR2C5dpD4N5Zdjd4AaABAg,@taufikbahanan2028,2025-05-17 14:31:02+00:00,Jgn percaya dgn politikus tdk beda dgn jokowi,percaya politikus beda jokowi
UgwruQyE9K2yWXuUny14AaABAg,@opelope5563,2025-05-17 14:30:56+00:00,Gak masalah KDM.. Lanjutkannnn !!! Yg oneting kinerja baik. Soal diupload itu urusan lain.. yg pnting kinerja bagus rakyat bakalan seneng,kdm lanjutkan oneting kinerja diupload urusan kinerja bagus rakyat senang
UgyhDHsg1PTd-0JDUYh4AaABAg,@harrisafiari6938,2025-05-17 14:30:43+00:00,"Ada bahaya dari kepemimpinan yg populis. Keputusannya untuk hal esensial, lazimnya kurang mengakar dan temporer. 1Kita sudah mengalaminya dari 'JKW'.",bahaya kepemimpinan populis keputusannya esensial lazimnya mengakar temporer mengalaminya jkw
Ugzp2VHg3Ze0IChaIed4AaABAg,@smartbirdafs,2025-05-17 14:30:07+00:00,"Rakyat Indonesia ini rata² lbh dr 50% ya msh suka dengan bungkus media, msh bs dikibulin lewat pencitraan
Mau bantah? Silahkan tp ini fakta
Lihatlah jokowi dan anak keturunannya 🤣🤣",rakyat indonesia ya suka bungkus media dikibulin pencitraan bantah silakan fakta lihatlah jokowi anak keturunannya
Ugz8SdE6faapeFPmttV4AaABAg,@kunkodi4409,2025-05-17 14:30:00+00:00,"KDM buat branding 2029 makanya sibuk postingan, mirip2 wiwi dl yg kenyatsannya penuh dgn ngibul.
 Politik pakai ngibul ancurlah negeri.awal2 cmn ngutamain  citra selanjutnya jd budak oligarqi.",kdm branding sibuk postingan wiwi kenyatsannya penuh ngibul politik pakai ngibul ancurlah negeri cuman ngutamain citra budak oligarqi
Ugw9J3Aov6g1VhjmP494AaABAg,@rinadewichandrakirana,2025-05-17 14:29:54+00:00,"Pasar gratis di Purwakarta, waktu jadi Bupati. 
Dana 400 juta / orang untuk biaya pengobatan warga Purwakarta. Sebelum ada BPJS.",pasar gratis purwakarta bupati dana juta orang biaya pengobatan warga purwakarta bpjs
Ugw5lIwNMN6zJuY4cfF4AaABAg,@cuax2436,2025-05-17 14:29:50+00:00,Media besar gk kebagian proyek dari jabar... 😂 😂😂,media kebagian proyek jabar
Ugz3-uXPxyZlAw6axE94AaABAg,@PerkaSana,2025-05-17 14:29:41+00:00,"Saya bersyukur masih ada media seperti Tempo yang independen dan kritis, supaya rakyat tidak dibodohi oleh Mulyono jilid i dan mulyono jilid II..",bersyukur media tempo independen kritis rakyat dibodohi mulyono jilid i mulyono jilid ii
UgxbHvV523mW9_O3xcN4AaABAg,@bungaaylaa,2025-05-17 14:28:51+00:00,"de javu
gorong2versi lain..",dek javu gorong versi
UgwbpDCrrcdcqNX4_qN4AaABAg,@nafizmuhammad8767,2025-05-17 14:28:35+00:00,"kebijakan nya kontro persi buat ,,pejabat pejabat yg tidak pro rakyat ,,,tempo gimana,,???",kebijakan nya kontro persi pejabat pejabat pro rakyat tempo
UgzUvXM7YkHdtfA4ISZ4AaABAg,@F307-t2h,2025-05-18 13:40:48+00:00,"Jujur saya TIDAK mempermasalahkan mirip jokowi atau semacamnya, yang saya permasalahkan adalah kurang kritisnya warga jawa Barat, dengan terlalu mengidolakan pemimpin tanpa melihat baik buruknya kebijakannya. 

Beliau ini keliahatannya Konservatif secara ideologi, memang tipe pemimpin ini sering jadi momok kebebasan berpendapat, terutama buat pers seperti tempo. Tapi harus diakui kebijakannya sering direct to the point.",jujur mempermasalahkan jokowi semacamnya permasalahkan kritisnya warga jawa barat mengidolakan pemimpin buruknya kebijakannya beliau keliahatannya konservatif ideologi tipe pemimpin momok kebebasan berpendapat pers tempo diakui kebijakannya direct the point
UgxBwpHzord85fSJh8l4AaABAg,@putra_langit7,2025-05-17 14:28:12+00:00,"Waspadalah...Waspadalah.... 
Jangan Ketipu Ke 2 kali KDM Ama Mulyono Sama..Cuma Beda trikk..nya 😂",waspadalah waspadalah tertipu kali kdm mulyono beda trikk nya
UgzFZ4OGMa1uCCfDiFJ4AaABAg,@ageungkomara4972,2025-05-17 14:27:51+00:00,"Baru kali ini sy gak setuju sama bocor halus..... Beda donk, klo jokowi banyak bohongnya....",kali setuju bocor halus beda kalo jokowi bohongnya
UgzB1x62QbZZU8386PZ4AaABAg,@beritatoday1032,2025-05-17 14:27:48+00:00,"tumben tempo jadi media daerah Jawa Barat, ada apakah? come on guys, kalian media nasional. bahas yang lebih besar lah.",tumben tempo media daerah jawa barat come on guys media nasional bahas
UgzwVCvHS2eizwofOZx4AaABAg,@pelautsehat1084,2025-05-17 14:27:46+00:00,"Sekelas wartawan selalu Sebut ""Dinasti Politik"" seperti orang TAK BERPENDIDIKAN

Dinasti itu HANYA COCOK untuk pemimpin yg diturunkan secara penunjukan, contoh yg paling bisa kita lihat saat ini ada di Jogja. Itu Dinasti, dan tak ada yg salah, karena itu adalah budaya khusus kesultanan Jogjakarta, yang bahkan umurnya lebih lama dari Indonesia

Sementara Gubernur, Bupati, Walikota (kecuali walikota di DKI), Anggota DPR, itu BUKAN DINASTI. karena yg milih kan rakyat.

Kalau keluarga disiapkan, dilatih, ya sah sah saja lah...",sekelas wartawan dinasti politik orang berpendidikan dinasti cocok pemimpin diturunkan penunjukan contoh lihat jogja dinasti salah budaya khusus kesultanan jogjakarta umurnya indonesia gubernur bupati walikota kecuali walikota dki anggota dpr dinasti memilih rakyat keluarga disiapkan dilatih ya sah sah
UgwoLbwbidGf8nPvmqh4AaABAg,@Ramlan-h1y,2025-05-17 14:27:42+00:00,Kaya nya jauh beda bocor Alus... antara KDM dengan Jokowi orang yang berpikir dengan orang planga plongo...,kayak nya beda bocor alus kdm jokowi orang berpikir orang planga plongo
UgzbI1zXo-AP6dKSvlV4AaABAg,@nengahsujana1136,2025-05-17 14:27:23+00:00,Nyimak,menyimak
UgxyZExFX7FAdUiQC7J4AaABAg,@rosadsurachman5665,2025-05-17 14:27:17+00:00,"Pemilu depan, saya setuju Ono Surono jadi calon presiden",pemilu setuju sono surono calon presiden
Ugzt7BCDQY0X4vejyzZ4AaABAg,@Iyan-i6x,2025-05-17 14:27:12+00:00,Samarinda dukung KDM,samarinda dukung kdm
Ugyzxgk9sM0wkgzEeQx4AaABAg,@kusultanmu,2025-05-17 14:27:09+00:00,"Tanjem… Salut Tempo masih mampu membaca pola, beda dengan dengan media lainnya justru banyak jurnalisnya nyaru jurnalis JURKAM… 🎉",tanjem salut tempo membaca pola beda media jurnalisnya menyaru jurnalis jurkam
UgxLgEJF5bQUxahT8qp4AaABAg,@indralesmana5720,2025-05-17 14:26:44+00:00,Menurut saya KDM lebih baik dari si Mulyono..Knpah.? Ya karena KDM tidak mentingin Diri sendiri dan dia  berani mengeluarkan Uang miliknya Pribadi untuk pembangunan dan untuk warga miskin...Beda jauh sma Mulyono yg menggunakan Jabatan untuk kepentingan Family,kdm sih mulyono knpah ya kdm mentingin berani mengeluarkan uang miliknya pribadi pembangunan warga miskin beda mulyono jabatan kepentingan family
Ugylz1oOfRsphgvcli54AaABAg,@usmanfarrokhih-zw1bl,2025-05-17 14:26:40+00:00,"Sistem yang ribet menghalangi beliau jadi tidak usah diberi tau itu DPR ataupun dinas"" yang isinya oknum tikus berdasi,beliau sudah benar secara nasionalisnya apapun yang penting demi kebaikam bangsa",sistem ribet menghalangi beliau tau dpr dinas isinya oknum tikus berdasi beliau nasionalisnya apapun kebaikam bangsa
UgwnukF8-bzjSu_Nj554AaABAg,@rinadewichandrakirana,2025-05-17 14:26:29+00:00,"Keputusan cepat membawa ke pesantren Cireok. Yang ngelem, mabuk, kelayaban dimalam hari, maling terus2an seorang anak SD hingga diranta warga ..
Eh pada kabur ... 😀",keputusan cepat membawa pesantren cireok ngelem mabuk kelayaban dimalam maling an anak sd diranta warga eh kabur
Ugxenn-43cfoyEgrXoB4AaABAg,@putraandani9610,2025-05-17 14:26:27+00:00,Yg harus anda dorong dan dukung itu.. Skligus anda doa kan.. Sosok yg sedang menanam kebaikan dan konsisten dalam kinerja nya memanusiakan manusia.. Jangan patah kan doa anda dngan hadir sosok pmimpin yg tegas dan berani.. Yg blm pernah ada dan blm pernah anda rasakan... Karna keruksakan slama ini blm ada yg bisa menyembuhkan tatanan dlm negra ini.. Jdi jngan mengoreksi kaya ingin mndapatkan kelemahan atau keslahan kslhn lalu anda mndpat piala terbaik dalam mndptkan informasi... 😊😊😊😊😊 lucu jdinya melihat kerja orng orng ini ingin negara mkmur sejhtra.. Tapi tidak  berpihak pada kebenran.. Jdi yg bner itu sperti apa ya ko bingung saya..,dorong dukung skligus doa sosok menanam kebaikan konsisten kinerja nya memanusiakan manusia patah doa hadir sosok pmimpin berani rasakan keruksakan menyembuhkan tatanan negra mengoreksi kayak mndapatkan kelemahan keslahan kesalahan piala terbaik mndptkan informasi lucu jdinya kerja orang orang negara mkmur sejhtra berpihak kebenran ya bingung
Ugw44bVtT0F7EZ6uFkF4AaABAg,@tyozatmikco,2025-05-17 14:25:52+00:00,Saya orang Cikampek.... Coba pelajari saat KDM menjadi Bupati Purwakarta selama 10tahun... Apakah kemunduran atau kemajuan ... Apa SJ hasil dari kpmimpinan nya...biar bisa objektif apakah dia seorang pemimpin atau konten kreator....,orang cikampek coba pelajari kdm bupati purwakarta kemunduran kemajuan hasil kpmimpinan nya biar objektif pemimpin konten kreator
UgzA5VdRGlwCs6JMG0F4AaABAg,@rjd.5778,2025-05-17 14:25:22+00:00,"Gue suka ,tempo, tetap kritisi ,jika ada orang yg di anggap hebat , biar orang yg di anggap hebat,tidk kebablasan, bocor alus tempo, tetap mantap",gue suka tempo kritisi orang anggap hebat biar orang anggap hebat tidk kebablasan bocor alus tempo mantap
Ugys_R5a54zPCTaPHnt4AaABAg,@silmiatsauri7257,2025-05-17 14:25:14+00:00,Dari pada tikus gorong-gorong,tikus gorong gorong
Ugy9lLst576uyzBrL0x4AaABAg,@marselinuspadidi938,2025-05-17 14:25:09+00:00,KDM seng ada lawan,kdm seng lawan
UgzNm34YdGH2Z5ylSqt4AaABAg,@walker1177,2025-05-17 14:23:49+00:00,"Tempo ini memang media provokasi, musuh negara sebenarnya😂😂😂",tempo media provokasi musuh negara
UgzoBgMYF7ynmSTCfeZ4AaABAg,@adangman,2025-05-17 14:23:27+00:00,"apa mungkin kdm pencitraan padahal selama kurang lebih 20 tahun kinerja nya konsisten??
anda membuat berita melakukan penelitian dulu atau hanya sekedar melihat apa yang ada dipermukaan saja? kalau anda hanya melihat apa yang nampak dipermukaan dan tidak menyelam kedalam maka media berita anda itu tidak ada kualitasnnya.",kdm pencitraan kinerja nya konsisten berita penelitian sekedar dipermukaan menampak dipermukaan menyelam kedalam media berita kualitasnnya
Ugwy68onxaVH0I1eWWB4AaABAg,@rinadewichandrakirana,2025-05-17 14:23:03+00:00,"Psikolog, Guru pemgajar, guru spiritual, dokter ...  Ada diTempat Pendidikan Bela Negara Cikole - Lembang",psikolog guru pemgajar guru spiritual dokter ditempat pendidikan bela negara cikole lembang
UgzZCyuDFNsbRDVONvt4AaABAg,@ahmadsoleh866,2025-05-17 14:23:01+00:00,Media tempo?,media tempo
UgweJc5BDM7tEhGIOgR4AaABAg,@hendriarsyad4400,2025-05-17 14:22:49+00:00,Udah kebaca bro ini orang lagi cari panggung 2029 tapi gua yakin gak bakalan bisa bro udah kebaca tujuannya kemana 😁😄😅🤣,kebaca bro orang cari panggung gua bro kebaca tujuannya kemana
UgwquvZVWBVsDlCddR94AaABAg,@rendyyana7937,2025-05-17 14:22:03+00:00,KDM....gass poolll,kdm gass pool
UgxQhrN_KktOM45C_J14AaABAg,@harrysoeryo9199,2025-05-17 14:22:01+00:00,"yang ada bukan populis bro,tapi transparansi,bagaimana pejabat bekerja...jgn cuma makan gaji buta ,tp teorinya se bakul...",populis bro transparansi pejabat makan gaji buta teorinya bakul
Ugzki5D03Ce6tdk5g194AaABAg,@MochAbsoriALutfhi,2025-05-17 14:21:45+00:00,"hai TEMPO... IRI bilang boss 😂, gk ngaruh lo pade ngebacot tentang KDM.. Kami Tetap Dukung KDM",hai tempo iri bilang bos ngaruh lo pade ngebacot kdm dukung kdm
Ugw1MeBT15320uwZ9kh4AaABAg,@depokebab2506,2025-05-17 14:21:41+00:00,"Yg ptg jgn kayak c nganu, 


Terlalu pencitraan,, fokus kerja saja demi masyarakat luas",ptg kayak sih nganu pencitraan fokus kerja masyarakat luas
Ugy6hoWd0GBP7UqCQg94AaABAg,@bukanzionispesek,2025-05-17 14:21:26+00:00,"Menurut saya, saran yang diberikan oleh Mas Pram bersifat subjektif dan belum tentu tepat untuk jangka panjang. Oleh karena itu, sebaiknya kita biarkan dulu waktu yang menunjukkan apakah metode yang digunakan oleh KDM efektif dalam jangka panjang terhadap masyarakat Jawa Barat.",saran mas pram bersifat subjektif jangka biarkan metode kdm efektif jangka masyarakat jawa barat
Ugzs7eq-gVYvdUTPYZN4AaABAg,@rinadewichandrakirana,2025-05-17 14:20:48+00:00,Akar masalahnya sejak wakil Bupati 2003 sudah kelayaban ke masyarakat. Belum ada YouTube,akar wakil bupati kelayaban masyarakat youtube
UgwweguOV-9A1sF-kn94AaABAg,@KhanzaAulia-zg3lt,2025-05-17 14:20:24+00:00,"Mencari pemimpin hrs yg cerdas,, saya wrga jkt suka dgn kebijakan kdm tpi klo utk RI1 blm bisa mnurut saya track nya mirip2 dgn jokowi.",mencari pemimpin cerdas wrga jakarta suka kebijakan kdm kalo ri mnurut track nya jokowi
Ugxz3VrwFUl6K_aBnUt4AaABAg,@anaklangit2023,2025-05-17 14:19:31+00:00,Maju terus kdm RI 1 2029 cerdas amanah n di cintai rakyatnya,maju kdm ri cerdas amanah n cintai rakyatnya
UgyY6lS2CRF6zWaNWO14AaABAg,@rizalfahmi145,2025-05-17 14:19:16+00:00,Kdm terbaikkk,kdm terbaik
Ugw0aUfs3_KU0Rv4nWV4AaABAg,@Vario-px6dp,2025-05-17 14:19:13+00:00,"Selama KDM.kerja nyata& programnya bagus untuk rakyat ok""aja",kdm kerja nyata programnya bagus rakyat ok
UgygUpuSc6IzB1bqqjF4AaABAg,@kanguje1,2025-05-17 14:24:03+00:00,"Sebenar nya jauh berdeba antara jokowi dan KDM terutama dari sisi silsilah dan riwayat hidup nya, hanya kebetulan saja sama sama naik elektabilitas nya lewat media tapi dengan langkah kebijakan yang berbeda",sebenar nya berdeba jokowi kdm sisi silsilah riwayat hidup nya elektabilitas nya media langkah kebijakan berbeda
UgySTpVV5BU1Bydrrch4AaABAg,@enirohaeni3115,2025-05-17 14:19:03+00:00,Jangan samain KDM dgn jokowi. Penggirangan opini loh tempo kurang cantik.,samain kdm jokowi penggirangan opini loh tempo cantik
Ugxs2-B7c313pYeQ2_F4AaABAg,@ABUYDIMARA-t8p,2025-05-17 14:18:45+00:00,Kesimpulannya jokowi dan Kdm beda,kesimpulannya jokowi kdm beda
UgwTscULFD9eC0ronUF4AaABAg,@ahamadzaki4162,2025-05-17 14:19:25+00:00,Saya warga dari MALAYSIA 🇲🇾 100% menyokong.. kDm.. 🫵🤗🫠🤚,warga malaysia menyokong kdm
Ugzb1g9rNBwTYhHm3Vp4AaABAg,@bialwanaja682,2025-05-17 14:17:53+00:00,"Pilihlah pemimpin yang menjunjung tinggi cita cita pancasila, sebagai mana di cita cita kan pendiri bangsa kita.",pilihlah pemimpin menjunjung cita cita pancasila cita cita pendiri bangsa
UgyL7ryAav2GZ2TdUDR4AaABAg,@mr.rojerrojer5496,2025-05-17 14:17:32+00:00,masih belum percaya sih kalo trah  presiden Indonesia dari dulu akan  beralih ke suku selain suku Jawa..,percaya sih kalo trah presiden indonesia beralih suku suku jawa
UgzZ3a_j5hbgs3AhfkB4AaABAg,@mochanshori4941,2025-05-17 14:17:20+00:00,"Tetap waspada, jangan sampai kita ketipu lagi...",waspada tertipu
Ugyp2sf7QUGjHCsfnFZ4AaABAg,@rizkifaskia6108,2025-05-17 14:17:19+00:00,"Banyak yang ngamuk
Itulah indonesia 
Masih ingat vina cirebon?",ngamuk indonesia vina cirebon
Ugzl6ZavaEcp5EhZua14AaABAg,@ArjoBowo-l7v,2025-05-17 14:17:11+00:00,Mirip juga,
Ugzd8Ke_HzmFUC-RvIJ4AaABAg,@ammade8224,2025-05-17 14:16:43+00:00,"Mulyono dg KDM berbeda, cara bicara, penguasaan lapangan, program krja jelas, bantuan jelas, anggaran terbuka & medianya berasal dr dia sendiri bukan bayar buzzer seperti mulyono dulu
Ketika mulyono awal naik semua media & pejabat2 serentak memuji mulyono sedangkan KDM tidak banyak pejabat2 elit yg kepanasan & kontra dg lebijakan2nya krn terlalu merakyat",mulyono kdm berbeda bicara penguasaan lapangan program krja bantuan anggaran terbuka medianya berasal bayar buzzer mulyono mulyono media pejabat serentak memuji mulyono kdm pejabat elit kepanasan kontra lebijakan nya merakyat
Ugy27HxnJpS-s7aGFcd4AaABAg,@TutekAyaj,2025-05-17 14:16:37+00:00,"Di Indo memang aneh: suka yg pura2 deket dngn rakyat, walaupun PHK menghantam Dan belum 1 lpngn kerja'pun dibuat tetp sj disukai asalkan ngonten😅😅",indonesia aneh suka pura dngn rakyat phk menghantam lpngn kerja disukai ngonten
UgyHxgwG61RxEQOcFIV4AaABAg,@galiharies5212,2025-05-17 14:16:31+00:00,"Saya nunggu” topik inii 😂
Semua kebijakannya pak KDM bagus, visioner tapi sebagai kepala daerah sebaiknya tidak one man show karena beliau punya kepala dinas dan bawahannya, yaa bisa jadi untuk kebutuhan konten ataupun investasi 2025",menunggu topik kebijakannya kdm bagus visioner kepala daerah one man show beliau kepala dinas bawahannya ya kebutuhan konten investasi
UgzQJs0nOPAvWG3zHF14AaABAg,@SupomoSupomo-r8c,2025-05-17 14:16:15+00:00,Para elit konoha sedang nyiapin KDM untuk gantiin mulyono yg udah gak berguna…cara mainya sama kayak pas nyiapin mulyono…seluruh media mempopulerkan si KDM yg terkesan memaksakan kepopuleran dengan nyemplung nyemplung kali…dan gak jauh jauh dari gorong gorong… dia ada dibawah prabowo yg bukan rahasia umum siapa yg dibalik prabowo…😂😂😂,elit konoha nyiapin kdm menggantikan mulyono berguna mainya kayak pas nyiapin mulyono media mempopulerkan sih kdm terkesan memaksakan kepopuleran nyemplung nyemplung kali gorong gorong dibawah prabowo rahasia dibalik prabowo
Ugw7WmF9x-y8F_H6K0J4AaABAg,@worodiyanti9742,2025-05-17 14:16:14+00:00,Kasian aja sama Wagubnya Jabar Krn ga pernah Tampil miris😢,kasihan wagubnya jabar tampil miris
UgxN4nXI9cBO90S6jaR4AaABAg,@phamiezoel0171,2025-05-17 14:14:52+00:00,"Plis lah,jangan bandingkan KDM dengan Jokowi,beda jauh ah",plis bandingkan kdm jokowi beda ah
Ugzx3R88ekdPrL39zwZ4AaABAg,@ariqtv,2025-05-17 14:14:24+00:00,Bahaya bgt di komen byk buzzer KDM😂,bahaya banget komen buzzer kdm
